sample_idx,Canonical_smiles,neutral_loss,importance,abs_importance
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.1740937978029251,-0.0012603402137756348,0.0012603402137756348
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.1979483962059021,-0.0029134154319763184,0.0029134154319763184
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.19809380173683167,-0.00292360782623291,0.00292360782623291
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.20006179809570312,-0.0030609965324401855,0.0030609965324401855
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.22406180202960968,-0.004739224910736084,0.004739224910736084
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2260521948337555,-0.004878640174865723,0.004878640174865723
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2280932068824768,-0.0050217509269714355,0.0050217509269714355
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.23008359968662262,-0.00516122579574585,0.00516122579574585
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.25005221366882324,-0.0065555572509765625,0.0065555572509765625
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.25209319591522217,-0.006697714328765869,0.006697714328765869
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2540836036205292,-0.006836354732513428,0.006836354732513428
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2740522027015686,-0.008223652839660645,0.008223652839660645
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.27808359265327454,-0.008501589298248291,0.008501589298248291
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.282041996717453,-0.00877445936203003,0.00877445936203003
3,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.3020836114883423,-0.010156333446502686,0.010156333446502686
